X,Y,Ubicacion,Fallecidos,Graves,MenosGrave,Leve,Accidentes
-70.581340605508,-33.5530886845315,"BACTERIOLOGICO & SAN JOSE DE LA ESTRELLA, LA FLORIDA",0,0,0,2,1
-70.5817219467246,-33.5793177825561,"CONCHA Y TORO & GABRIELA PONIENTE, PUENTE ALTO",0,1,0,2,3
-70.5801751259342,-33.5103570245133,"DEPARTAMENTAL & POTRERILLOS, PENALOLEN",0,0,1,0,1
-70.5813772564584,-33.5805035714838,"EL PENON & CONCHA Y TORO, PUENTE ALTO",0,0,0,1,1
-70.5777068884218,-33.3789005128471,"6350 SANTA MARIA, VITACURA",0,0,0,1,1
-70.5784455424131,-33.4203488844333,"MARTIN DE ZAMORA & FELIX DE AMESTI, LAS CONDES",0,1,0,0,1
-70.5798846404325,-33.5062213349531,"5171 SAN LUIS DE MACUL, PENALOLEN",0,0,0,1,1
-70.5793901889882,-33.4849263964501,"3100 AMERICO VESPUCIO, PENALOLEN",0,1,0,1,1
-70.5798572730143,-33.5224816468694,"1612 WALKER MARTINEZ, LA FLORIDA",1,0,0,0,1
-70.5813228425697,-33.6035006133007,"DOMINGO TOCORNAL & DIAGONAL NORTE, PUENTE ALTO",0,0,0,0,1
-70.5797142128591,-33.515205722857,"6733 NAZARIO CHACON ZAMORA, LA FLORIDA",1,0,0,1,1
-70.5807014870917,-33.5895303921288,"60 ANGEL PIMENTEL, PUENTE ALTO",0,1,0,0,1
-70.5805843090333,-33.5860598892169,"CONCHA Y TORO & LUIS MATTE LARRAIN, PUENTE ALTO",0,1,0,1,2
-70.5772543434756,-33.4085949997408,"LA GLORIA & LOS MILITARES, LAS CONDES",0,0,0,1,1
-70.5771303556663,-33.4053048487298,"PIO XI & PRESIDENTE RIESCO, LAS CONDES",0,0,0,1,1
-70.5784721921659,-33.4800050695949,"AMERICO VESPUCIO & LOS PRESIDENTES, PENALOLEN",0,0,0,1,1
-70.5803454127559,-33.5877313049873,"CONCHA Y TORO & LOS CASTANOS, PUENTE ALTO",0,0,1,0,1
-70.5778767556376,-33.4614078087375,"ALCALDE EDUARDO CASTILLO VELASCO & PEDRO LOBOS, NUNOA",0,1,0,0,1
-70.5770952784244,-33.4259664946527,"AMERICO VESPUCIO SUR & ISABEL LA CATOLICA, LAS CONDES",0,1,0,0,1
-70.5785954915287,-33.5117028560561,"5820 DIAGONAL LOS CASTANOS, LA FLORIDA",0,1,0,0,1
-70.5761417508341,-33.3785416254639,"CAROLINA RABAT & SANTA MARIA, VITACURA",0,0,0,1,1
-70.5797062661748,-33.5893176496968,"CONCHA Y TORO & ANGEL PIMENTEL, PUENTE ALTO",0,0,0,1,1
-70.5794991891393,-33.5897802209601,"2411 CONCHA Y TORO, PUENTE ALTO",1,0,0,0,1
-70.5764293809623,-33.4212583327618,"CRISTOBAL COLON & FELIX DE AMESTI, LAS CONDES",0,0,0,0,1
-70.575961717477,-33.399538881241,"PRESIDENTE KENNEDY & LUIS CARRERA, VITACURA",0,0,0,0,1
-70.5762100871242,-33.4180505639457,"RAFAEL GUMUCIO & MARTIN DE ZAMORA, LAS CONDES",0,0,0,0,1
-70.579522539053,-33.6076088430949,"TOCORNAL GREZ & GANDARILLAS, PUENTE ALTO",0,0,0,2,1
-70.5792373539846,-33.6091094988442,"TOCORNAL & TOCORNAL GREZ, PUENTE ALTO",0,0,0,1,1
-70.5760132457025,-33.4363153379563,"5554 MARIANO SANCHEZ FONTECILLA, LA REINA",0,0,0,1,1
-70.5767933692857,-33.4906951244557,"5400 QUILIN, PENALOLEN",0,0,0,1,1
-70.5769503070239,-33.5023177301687,"5341 LAS TORRES, PENALOLEN",0,0,0,2,1
-70.5789088047704,-33.6111878692121,"132 TOCORNAL GREZ, PUENTE ALTO",0,0,0,1,1
-70.5763045098705,-33.4702477639012,"GRECIA & AMERICO VESPUCIO, PENALOLEN",0,0,0,1,2
-70.575267232656,-33.4128859679289,"NEVERIA & ROSA O`HIGGINS, LAS CONDES",0,0,0,2,2
-70.5748584343648,-33.3920224855117,"5841 VITACURA, VITACURA",0,0,0,1,1
-70.5782657526337,-33.585954215547,"LUIS MATTE LARRAIN & CRISTOBAL COLON, PUENTE ALTO",0,0,0,1,1
-70.5786113443762,-33.6126075164296,"TOCORNAL GREZ & EYZAGUIRRE, PUENTE ALTO",0,0,1,1,2
-70.5782486458199,-33.5980297771611,"SAN CARLOS & CONCHA Y TORO, PUENTE ALTO",0,0,0,1,1
-70.5751224697724,-33.4280928569829,"LATADIA & AMERICO VESPUCIO SUR, LAS CONDES",0,0,0,1,1
-70.5767552549667,-33.5224219819533,"1940 WALKER MARTINEZ, LA FLORIDA",0,1,0,0,1
-70.5772994921095,-33.5529779177096,"SAN JOSE DE LA ESTRELLA & COLOMBIA, LA FLORIDA",0,0,0,1,1
-70.5782441868832,-33.6060650205944,"SANTO DOMINGO & ERNESTO ALVEAR, PUENTE ALTO",0,0,0,1,1
-70.5773972402487,-33.5737546517317,"3672 NEMESIO VICUNA, PUENTE ALTO",0,1,0,0,1
-70.5748133822892,-33.4312261690964,"FRANCISCO BILBAO & AMERICO VESPUCIO SUR, LAS CONDES",0,0,0,2,2
-70.5769770243454,-33.5583478741505,"10954 SANTA LUCIA, LA FLORIDA",0,0,0,1,1
-70.5744044159434,-33.4324037546361,"OSSA & LAS ABEJAS, LA REINA",0,1,0,0,1
-70.5734631682561,-33.389767535935,"MANQUEHUE NORTE & ARQUITECTO JUAN HERBAGE, VITACURA",0,0,0,1,1
-70.5758202025874,-33.5225150487102,"2023 WALKER MARTINEZ, LA FLORIDA",0,0,0,1,1
-70.5757438687305,-33.5224619103814,"WALKER MARTINEZ & SANTA DELIA, LA FLORIDA",0,0,1,1,1
-70.576870029961,-33.589191505947,"289 ANGEL PIMENTEL, PUENTE ALTO",1,0,0,0,1
-70.5733847797578,-33.4039094620204,"PRESIDENTE RIESCO & ROSARIO NORTE, LAS CONDES",0,0,0,1,1
-70.5764105505801,-33.575778285709,"3506 LA CAMPINA, PUENTE ALTO",0,0,1,0,1
-70.5762471122679,-33.5685657994661,"LOS TOROS & RIO CLARO, PUENTE ALTO",0,0,0,2,2
-70.5751236536837,-33.50666073843,"SAN LUIS DE MACUL & LOS CEREZOS, PENALOLEN",0,1,0,1,2
-70.5737943201029,-33.4373355456647,"OSSA & MARIANO SANCHEZ FONTECILLA, LA REINA",0,0,1,3,2
-70.576960342172,-33.6125023255448,"SANTO DOMINGO & EYZAGUIRRE, PUENTE ALTO",0,0,0,1,1
-70.5736172002283,-33.4287162009707,"4548 MANUEL BARRIOS, LAS CONDES",0,1,0,0,1
-70.5752720159459,-33.5261293339228,"LAS MERCEDES & NUEVO, LA FLORIDA",0,0,0,1,1
-70.5765911761585,-33.605842612135,"CONCHA Y TORO & ERNESTO ALVEAR, PUENTE ALTO",0,0,1,4,4
-70.5735140508009,-33.4378982433559,"OSSA & TOBALABA, LA REINA",1,0,0,2,2
-70.5748822058197,-33.5224458168441,"WALKER MARTINEZ & VECINAL, LA FLORIDA",0,1,0,0,1
-70.5763890275559,-33.607170858832,"CONCHA Y TORO & GANDARILLAS, PUENTE ALTO",0,0,0,1,1
-70.5727909884213,-33.4103381202101,"APOQUINDO & FLOR DE AZUCENA, LAS CONDES",0,0,0,1,1
-70.5738718539167,-33.4708017461737,"1849 LA LAGUNA, PENALOLEN",0,0,1,0,1
-70.5727686048819,-33.4120789616466,"LUIS ZEGERS & NEVERIA, LAS CONDES",0,0,0,1,1
-70.572310958773,-33.3902601205839,"JUAN XXIII & IRENE FREI, VITACURA",0,1,0,1,2
-70.5757700165035,-33.5826222413045,"MAESTRO PALOMO & MIGUEL COVARRUBIAS, PUENTE ALTO",0,0,0,1,1
-70.5761083841135,-33.6089239589447,"362 CONCHA Y TORO, PUENTE ALTO",0,0,0,1,1
-70.576103132556,-33.6086354447084,"408 CONCHA Y TORO, PUENTE ALTO",0,2,0,1,3
-70.5760931777509,-33.6086806623745,"CONCHA Y TORO & TOCORNAL, PUENTE ALTO",0,0,0,1,1
-70.5757615009169,-33.6058531851836,"EDUARDO CORDERO & BALMACEDA, PUENTE ALTO",0,0,0,2,2
-70.5730872434931,-33.4607291824577,"AMERICO VESPUCIO & VASCO DE GAMA, NUNOA",0,0,0,2,1
-70.575793598936,-33.6105782934105,"144 CONCHA Y TORO, PUENTE ALTO",0,0,0,3,1
-70.5716529177592,-33.3817730596985,"LUIS PASTEUR & EDUARDO ACEVEDO, VITACURA",0,1,0,0,1
-70.5757438230955,-33.6108043815952,"126 CONCHA Y TORO, PUENTE ALTO",0,0,1,1,1
-70.5757384082955,-33.6105068513272,"CONCHA Y TORO & CLAVERO, PUENTE ALTO",0,0,0,1,1
-70.5757240767777,-33.6109038329319,"118 CONCHA Y TORO, PUENTE ALTO",0,0,0,1,1
-70.5756645094191,-33.6111841547849,"96 CONCHA Y TORO, PUENTE ALTO",0,0,0,1,1
-70.5719329167477,-33.4062816815476,"LOS MILITARES & ROSARIO NORTE, LAS CONDES",0,0,0,1,1
-70.57129761268,-33.3793515888635,"SAN JOSEMARIA ESCRIVA DE BALAGUER & GUARANIES, VITACURA",0,0,0,2,2
-70.5724913544271,-33.4533506971198,"5560 IRARRAZAVAL, NUNOA",0,0,0,2,1
-70.575362237849,-33.6123423297749,"EYZAGUIRRE & CONCHA Y TORO, PUENTE ALTO",0,0,0,2,2
-70.57230988888,-33.4438927144803,"SAN VICENTE DE PAUL & OSSA, LA REINA",0,0,0,1,1
-70.5718352286871,-33.4187644308264,"SEBASTIAN ELCANO & CRISTOBAL COLON, LAS CONDES",0,0,0,1,1
-70.5725381788474,-33.4589234577347,"AMERICO VESPUCIO & DIAGONAL ORIENTE, NUNOA",0,1,0,0,1
-70.5723102906233,-33.4534521960014,"IRARRAZAVAL & JUAN SABAJ, NUNOA",0,0,1,0,1
-70.5710158478661,-33.3869938036994,"JUAN XXIII & ISLAS GALAPAGOS, VITACURA",0,1,0,1,2
-70.5719617689912,-33.445466328685,"OSSA & ECHENIQUE, LA REINA",0,1,0,0,2
-70.574894748523,-33.6097510537269,"255 BALMACEDA, PUENTE ALTO",0,0,0,1,1
-70.5748166372376,-33.6149374895679,"CONCHA Y TORO & GENARO SALINAS, PUENTE ALTO",0,0,0,1,1
-70.57040956713,-33.374799477455,"7139 LUIS PASTEUR, VITACURA",0,1,0,0,1
-70.5744839310849,-33.6025688048644,"DOMINGO TOCORNAL & SANTA ELENA, PUENTE ALTO",0,0,0,1,1
-70.5745820494852,-33.6091508183122,"137 JOSE LUIS COO, PUENTE ALTO",0,0,0,1,1
-70.5745972722189,-33.6117658913484,"36 BALMACEDA, PUENTE ALTO",0,0,0,1,1
-70.5715994252593,-33.4480411629492,"OSSA & SIMON BOLIVAR, LA REINA",1,1,0,1,2
-70.573177168082,-33.5436333650203,"SANTA AMALIA & CANADA, LA FLORIDA",0,0,1,0,1
-70.5744033539495,-33.6123635586877,"BALMACEDA & EYZAGUIRRE, PUENTE ALTO",1,1,0,0,2
-70.5741753189126,-33.6039705495474,"PROFESOR ALCAINO & SANTA ELENA, PUENTE ALTO",0,0,0,1,1
-70.5708589481929,-33.4212839220287,"ALONSO DE CAMARGO & SEBASTIAN ELCANO, LAS CONDES",0,0,0,1,1
-70.5742981352034,-33.6178389186734,"CONCHA Y TORO & ABATE MOLINA, PUENTE ALTO",0,0,0,1,1
-70.5704994784203,-33.409681753414,"APOQUINDO & ROSARIO NORTE, LAS CONDES",0,0,0,2,2
-70.5741952165613,-33.6192921512018,"555 CONCHA Y TORO, PUENTE ALTO",0,0,0,1,1
-70.5709936974696,-33.4520349661262,"126 OSSA, NUNOA",0,0,1,0,1
-70.5712233805573,-33.4701319211772,"GRECIA & FRATERNIDAD, PENALOLEN",0,1,0,0,1
-70.5706495614158,-33.4436883000548,"SAN VICENTE DE PAUL & SANTA LUISA DE MARILLAC, LA REINA",0,0,0,1,1
-70.5707825931664,-33.4534535270552,"OSSA & LARRAIN, LA REINA",0,0,0,1,1
-70.5700188137789,-33.4116538578726,"370 LAS MALVAS, LAS CONDES",0,0,0,1,1
-70.5701768251506,-33.4293911000274,"SEBASTIAN ELCANO & CARLOS ALVARADO, LAS CONDES",0,0,0,1,1
-70.5696460155917,-33.4022884123979,"MANQUEHUE & PRESIDENTE RIESCO, LAS CONDES",0,0,0,1,1
-70.5701104123762,-33.4310783840231,"FRANCISCO BILBAO & SEBASTIAN ELCANO, LAS CONDES",0,0,0,2,1
-70.5731980443333,-33.6089069039632,"SANTA ELENA & JOSE LUIS COO, PUENTE ALTO",0,0,0,1,1
-70.572328116477,-33.5615634014052,"DIEGO PORTALES & JOSEFA PORTALES, LA FLORIDA",0,0,0,1,1
-70.5723496863384,-33.5681013418837,"LOS TOROS & NONATO COO, PUENTE ALTO",0,0,0,1,1
-70.5704288999656,-33.4702321748661,"6242 GRECIA, PENALOLEN",0,1,0,0,1
-70.5716312047567,-33.5397390765851,"ENRIQUE OLIVARES & LA FLORIDA, LA FLORIDA",0,0,0,1,1
-70.5710980187153,-33.511455493495,"DEPARTAMENTAL & VOLCAN LLAIMA, LA FLORIDA",1,0,0,0,1
-70.5690891352984,-33.4101865977467,"5875 MAR DE LOS SARGAZOS, LAS CONDES",0,0,0,1,1
-70.5684945973922,-33.389072892767,"6551 VITACURA, VITACURA",0,1,0,0,1
-70.5686232163746,-33.4052052905341,"MANQUEHUE & LOS MILITARES, LAS CONDES",0,1,0,0,1
-70.5721004574768,-33.5989106867027,"1149 NEMESIO VICUNA, PUENTE ALTO",0,0,0,1,1
-70.5686174997445,-33.4090742760939,"APOQUINDO & O`CONNELL, LAS CONDES",0,1,0,0,1
-70.5720079330149,-33.5997505534187,"CARLOS IBANES DEL CAMPO & NEMESIO VICUNA, PUENTE ALTO",0,0,0,1,1
-70.5681458795661,-33.3864168509762,"1770 BUENAVENTURA, VITACURA",0,1,0,1,2
-70.5685083720044,-33.4089854716213,"5972 APOQUINDO, LAS CONDES",0,1,0,1,1
-70.5698236438286,-33.4826130199309,"AFLUENTE & LOS PRESIDENTES, PENALOLEN",0,1,0,0,1
-70.5721941648663,-33.615944818218,"MARIANO LATORRE & SARGENTO MENADIER, PUENTE ALTO",0,0,0,1,1
-70.5715342129374,-33.5801690547395,"EL PENON & SAN FRANCISCO, PUENTE ALTO",0,0,0,2,2
-70.5682527861861,-33.4109186499581,"REPUBLICA ARABE DE EGIPTO & DEL INCA, LAS CONDES",0,0,0,1,1
-70.5715453834141,-33.6021733030855,"NEMESIO VICUNA & DOMINGO TOCORNAL, PUENTE ALTO",0,0,0,1,1
-70.5706395298086,-33.552783039766,"MEXICO & SAN JOSE DE LA ESTRELLA, LA FLORIDA",0,0,0,1,1
-70.5681044343385,-33.4176212243018,"CRISTOBAL COLON & DOMINGO BONDI, LAS CONDES",0,0,0,2,2
-70.570631587158,-33.5612693047194,"NUEVO CONTINENTE & DIEGO PORTALES, LA FLORIDA",0,1,0,1,2
-70.5683705609065,-33.4449707081687,"813 JESUS, LA REINA",0,0,0,2,1
-70.568673162629,-33.4707323840518,"LOS MOLINEROS & GRECIA, PENALOLEN",0,0,0,1,1
-70.5686243737509,-33.4716077824805,"CORONEL ALEJANDRO SEPULVEDA & EL DESIERTO, PENALOLEN",0,0,0,1,1
-70.5674254692252,-33.4091614921374,"6073 APOQUINDO, LAS CONDES",0,1,0,0,1
-70.5671568724281,-33.3983968531616,"NUESTRA SENORA DEL ROSARIO & CERRO COLORADO, LAS CONDES",0,0,0,1,1
-70.5672896583296,-33.4087844334829,"MANQUEHUE SUR & APOQUINDO, LAS CONDES",0,2,0,0,2
-70.5701565218544,-33.5766784609578,"GABRIELA ORIENTE & NONATO COO, PUENTE ALTO",0,1,0,1,2
-70.5686983167549,-33.5025668007897,"PASAJE 470 & PASAJE 471, PENALOLEN",0,0,0,1,1
-70.5665845054385,-33.3850747832354,"LO BELTRAN & CARMEN FARINA, VITACURA",0,0,0,1,1
-70.5681462505922,-33.4773224527467,"EL VALLE & AFLUENTE, PENALOLEN",0,1,0,0,1
-70.5665597619535,-33.3986749482777,"NUESTRA SENORA DEL ROSARIO & PRESIDENTE RIESCO, LAS CONDES",0,0,0,1,1
-70.5683791369587,-33.503968681545,"LAS TORRES & LOS TALLADORES, PENALOLEN",0,0,0,1,1
-70.5677316806651,-33.4776072672799,"EL VALLE & BARRANQUILLA, PENALOLEN",0,0,1,0,1
-70.5664683995424,-33.408560327785,"CUARTO CENTENARIO & APOQUINDO, LAS CONDES",0,0,0,2,2
-70.5666368887151,-33.4185416136721,"1144 MEDINACELLI, LAS CONDES",0,0,0,1,1
-70.5675290069768,-33.4711346508366,"6471 GRECIA, PENALOLEN",0,0,1,2,1
-70.5700455009597,-33.6121754688813,"EYZAGUIRRE & NEMESIO VICUNA, PUENTE ALTO",0,0,1,0,1
-70.5670122605086,-33.4531856023831,"LARRAIN & JAVIERA CARRERA SUR, LA REINA",0,0,0,2,2
-70.5673479241626,-33.4825902508096,"CARACAS & RIO BAKER, PENALOLEN",0,0,0,1,1
-70.5661255321362,-33.4170149378001,"CRISTOBAL COLON & LA CAPITANIA, LAS CONDES",0,0,0,2,1
-70.5684012816845,-33.5475357423885,"LA FLORIDA & TRINIDAD ORIENTE, LA FLORIDA",0,2,0,2,3
-70.5678509169342,-33.522426818926,"2991 WALKER MARTINEZ, LA FLORIDA",0,2,0,0,2
-70.5657787512212,-33.4138718808013,"LAS MALVAS & MANQUEHUE SUR, LAS CONDES",0,0,0,0,2
-70.5693306025127,-33.615548318417,"SARGENTO MENADIER & CARLOS AGUIRRE LUCO, PUENTE ALTO",0,0,0,3,2
-70.5650924220576,-33.3869965110467,"VITACURA & MIGUEL COMAS, VITACURA",0,0,0,1,1
-70.5653860584515,-33.4147606447522,"MANQUEHUE SUR & MARTIN DE ZAMORA, LAS CONDES",0,0,0,1,1
-70.5651707213974,-33.4081528414342,"NORUEGA & APOQUINDO, LAS CONDES",0,1,0,0,1
-70.5678238148903,-33.5626666588684,"MEXICO & BAHIA INGLESA, LA FLORIDA",0,0,0,1,1
-70.5661505869072,-33.4794489678707,"CARACAS & LAGO VILLARRICA, PENALOLEN",0,1,0,0,1
-70.5648282132733,-33.4166345012084,"CRISTOBAL COLON & MANQUEHUE SUR, LAS CONDES",0,0,0,1,1
-70.5678094569692,-33.5916604113946,"921 FLAMENCO, PUENTE ALTO",0,0,0,1,1
-70.5653245173383,-33.4712166252454,"6604 GRECIA, PENALOLEN",1,0,0,0,1
-70.5666933924837,-33.5525625017202,"SAN JOSE DE LA ESTRELLA & LOS LIBRETISTAS, LA FLORIDA",0,0,1,0,1
-70.5643274557508,-33.4252894968268,"MANQUEHUE SUR & ISABEL LA CATOLICA, LAS CONDES",0,0,0,1,1
-70.5647977918933,-33.4592739315128,"FRANCISCO DE VILLAGRA & LYNCH SUR, LA REINA",0,0,0,1,1
-70.5667359103077,-33.5674420643675,"MEXICO & LOS TOROS, PUENTE ALTO",0,0,0,1,1
-70.5649986270616,-33.4716446042679,"6661 GRECIA, PENALOLEN",0,1,0,1,1
-70.5637728891671,-33.4099561246011,"MARIA TERESA & CUARTO CENTENARIO, LAS CONDES",0,0,0,1,1
-70.5662107160273,-33.5502869914255,"LA FLORIDA & JOSE MIGUEL CARRERA, PUENTE ALTO",0,1,0,0,1
-70.5669369959104,-33.5910852822635,"SAN HUGO & NONATO COO, PUENTE ALTO",0,1,0,0,1
-70.5666979367845,-33.5951464992017,"NONATO COO & ABOGADO, PUENTE ALTO",0,0,0,1,1
-70.5667588678385,-33.6014945340478,"DOMINGO TOCORNAL & LA BALANZA, PUENTE ALTO",1,0,0,0,1
-70.5649771903413,-33.5045528083063,"LAS TORRES & LOS VERDULEROS, PENALOLEN",0,0,0,1,1
-70.5664291417642,-33.5927961536253,"NONATO COO & LAS NIEVES ORIENTE, PUENTE ALTO",0,0,1,0,1
-70.5647174690044,-33.4984957748556,"QUILIN & EL PASEO, PENALOLEN",0,0,0,1,1
-70.5661603435954,-33.5970020366326,"SAN CARLOS & NONATO COO, PUENTE ALTO",0,0,0,2,2
-70.5640830831939,-33.5081083011638,"GABRIELA MISTRAL & SAN LUIS DE MACUL, PENALOLEN",0,0,0,1,1
-70.5621804462768,-33.4111034967017,"CUARTO CENTENARIO & MONROE, LAS CONDES",0,1,0,0,1
-70.5647722481346,-33.557122984159,"1975 SAN JORGE, LA FLORIDA",0,0,0,1,1
-70.5616595491099,-33.3946152862105,"GERONIMO DE ALDERETE & PRESIDENTE KENNEDY, LAS CONDES",1,0,0,1,1
-70.5653335358839,-33.6013412343697,"NONATO COO & DOMINGO TOCORNAL, PUENTE ALTO",0,2,0,1,3
-70.5628831019068,-33.4718877425836,"GRECIA & ICTINOS, PENALOLEN",0,1,0,5,3
-70.561036023894,-33.3723654980227,"CAMINO EL CANAL & GRAN VIA, VITACURA",0,0,0,1,1
-70.5646404441651,-33.5760900039114,"MEXICO & GABRIELA ORIENTE, PUENTE ALTO",0,1,0,2,3
-70.5622935231884,-33.4768101860063,"6970 CORONEL ALEJANDRO SEPULVEDA, PENALOLEN",0,0,1,0,1
-70.5636512846616,-33.5528985709275,"CAMILO HENRIQUEZ & SAN JOSE DE LA ESTRELLA, PUENTE ALTO",0,0,0,1,1
-70.561416231562,-33.4386914908538,"PRINCIPE DE GALES & MONSENOR EDWARDS, LA REINA",0,1,0,0,1
-70.5607538824537,-33.4016881456181,"LOS MILITARES & NUESTRA SENORA DEL ROSARIO, LAS CONDES",0,0,0,1,1
-70.5644231974623,-33.6064299909777,"JOSE MANUEL IRARRAZAVAL & NONATO COO, PUENTE ALTO",0,0,1,0,1
-70.5604386925056,-33.4171317085686,"HERNANDO DE MAGALLANES & CRISTOBAL COLON, LAS CONDES",0,0,0,1,1
-70.5633417163946,-33.5853230407462,"MEXICO & LUIS MATTE LARRAIN, PUENTE ALTO",1,0,0,0,1
-70.5629122535644,-33.5722610601664,"1759 EL PERAL, PUENTE ALTO",0,0,1,0,1
-70.5634931962927,-33.6110320056305,"EYZAGUIRRE & NONATO COO, PUENTE ALTO",0,1,0,0,1
-70.5626717421227,-33.5738603247044,"MANUTARA & LOS JARDINES, PUENTE ALTO",0,0,0,1,1
-70.5628993502041,-33.5882775853986,"MEXICO & ANGEL PIMENTEL, PUENTE ALTO",0,0,0,2,2
-70.5621809203928,-33.5597710107895,"DIEGO PORTALES & EL LIMONERO, LA FLORIDA",0,0,0,1,1
-70.5595678158723,-33.415338972521,"MARTIN DE ZAMORA & HERNANDO DE MAGALLANES, LAS CONDES",0,0,1,1,1
-70.563157724538,-33.6163299157443,"CIRCUNVALACION & NONATO COO, PUENTE ALTO",0,0,0,1,1
-70.5610933067335,-33.5052781919455,"TOBALABA & LAS TORRES, PENALOLEN",1,0,0,0,1
-70.5602592364186,-33.4725881646731,"7063 GRECIA, PENALOLEN",0,1,0,0,1
-70.5619089519564,-33.575772801968,"GABRIELA ORIENTE & JUAN DE DIOS VIGNOLI, PUENTE ALTO",0,0,0,1,1
-70.559875001636,-33.4625555455729,"JOSE ARRIETA & ICTINOS, PENALOLEN",0,0,0,2,2
-70.5618967187569,-33.5756917923145,"1786 GABRIELA ORIENTE, PUENTE ALTO",0,0,0,1,1
-70.5576406426388,-33.3398602713211,"CAMINO DE LAS ERMITAS & EL GOLF DE MANQUEHUE, LO BARNECHEA",0,0,0,1,1
-70.562086649065,-33.5904161473695,"2217 CORDILLERA DE LA SAL, PUENTE ALTO",0,0,0,1,1
-70.5616600743207,-33.575712815602,"332 GABRIELA ORIENTE, PUENTE ALTO",0,0,0,1,1
-70.5606331799181,-33.5264138970131,"GERONIMO DE ALDERETE & JARDIN ALTO, LA FLORIDA",0,0,0,1,1
-70.5618476222136,-33.6040546849338,"1072 EDUARDO CORDERO, PUENTE ALTO",0,0,1,0,1
-70.5609796687327,-33.5564674491466,"LA FLORIDA & SAN JORGE, PUENTE ALTO",0,0,0,0,1
-70.5591236016482,-33.4674619823679,"6958 ORIENTAL, PENALOLEN",0,0,0,2,1
-70.5607543369587,-33.5595094429014,"DIEGO PORTALES & CORDILLERA, LA FLORIDA",0,0,0,2,1
-70.5581716516055,-33.421462009641,"ALONSO DE CAMARGO & ROBERTO LOPEZ MENESES, LAS CONDES",0,0,0,2,2
-70.5578831493472,-33.4119331310355,"VICTOR SOTTA & HERNANDO DE MAGALLANES, LAS CONDES",0,0,0,1,1
-70.5596227874327,-33.5223142809238,"WALKER MARTINEZ & HOREB, LA FLORIDA",0,0,0,1,1
-70.5588080369608,-33.4888935911955,"12301 TOBALABA, PENALOLEN",0,0,0,1,1
-70.5599839230573,-33.5573998654239,"LA FLORIDA & VALLE DEL SOL, PUENTE ALTO",0,0,0,1,1
-70.5572239038041,-33.4045192135571,"7146 LAS CONDES, LAS CONDES",0,1,0,0,1
-70.5573065928256,-33.4175859238502,"7000 CRISTOBAL COLON, LAS CONDES",0,0,0,0,1
-70.560479372243,-33.5986971090325,"CALETA BRAVA & LOS DIAGUITAS, PUENTE ALTO",0,0,0,1,1
-70.5600223878045,-33.5798998957184,"1995 EL PENON, PUENTE ALTO",0,0,0,1,1
-70.5599335779591,-33.5755632465927,"GABRIELA ORIENTE & LAS NIEVES ORIENTE, PUENTE ALTO",0,0,0,2,1
-70.5602818047633,-33.6008910238482,"1244 DOMINGO TOCORNAL, PUENTE ALTO",0,0,0,1,1
-70.5594565068606,-33.5592191814426,"2386 DIEGO PORTALES, LA FLORIDA",0,0,0,1,1
-70.5577946964608,-33.4863992335598,"LOS PRESIDENTES & MARIANO SANCHEZ FONTECILLA, PENALOLEN",0,0,1,0,1
-70.5598848112351,-33.6039802543361,"CALLE 1 & EDUARDO CORDERO, PUENTE ALTO",0,0,0,1,1
-70.5585767906584,-33.5336273798861,"8950 JARDIN ALTO, LA FLORIDA",0,0,0,1,1
-70.558884437965,-33.5591542420015,"DIEGO PORTALES & CAMILO HENRIQUEZ, PUENTE ALTO",0,0,0,1,1
-70.5584748809229,-33.5591413632352,"CAMILO HENRIQUEZ & DIEGO PORTALES, PUENTE ALTO",0,1,1,1,3
-70.5553347173765,-33.3896173265038,"PUERTO RICO & INDIANA, VITACURA",0,0,0,1,1
-70.5561754953774,-33.4391722255766,"AGUAS CLARAS & PRINCIPE DE GALES, LA REINA",0,0,0,1,1
-70.555512946232,-33.4020335439457,"LAS CONDES & LA ORACION, LAS CONDES",0,0,0,1,1
-70.5591660196021,-33.610148742421,"1686 EYZAGUIRRE, PUENTE ALTO",0,1,0,0,1
-70.5550884473082,-33.3884660461296,"7901 LAS HUALTATAS, VITACURA",0,0,0,1,1
-70.5562190161211,-33.4560631656999,"TOBALABA & NUNCIO LAGHI, LA REINA",0,1,0,0,1
-70.5578785818055,-33.5493279790588,"LAGO YELCHO & LAGO COCHRANE, PUENTE ALTO",0,1,0,0,1
-70.556424638785,-33.4868222777489,"ALBERTO VALENZUELA LLANOS & LOS PRESIDENTES, PENALOLEN",0,0,0,1,1
-70.5577800432388,-33.5630369791091,"LAS TORRES & NAVARRA, PUENTE ALTO",0,1,0,0,1
-70.5572335568679,-33.5361874397174,"ROJAS MAGALLANES & JARDIN ALTO, LA FLORIDA",0,0,0,1,1
-70.5582333567865,-33.6008447006248,"DOMINGO TOCORNAL & TOME, PUENTE ALTO",0,0,0,1,1
-70.5550936036442,-33.4303838105247,"7452 FRANCISCO BILBAO, LAS CONDES",0,0,1,0,1
-70.554528432701,-33.4010899260738,"7633 LAS CONDES, LAS CONDES",0,1,0,1,1
-70.5543846329377,-33.4081081002905,"7200 APOQUINDO, LAS CONDES",0,0,0,2,1
-70.5570674193658,-33.5665450288432,"LOS TOROS & NAVARRA, PUENTE ALTO",0,0,0,1,1
